id,name,colors,Category,ImageURL,Description,price,link
DO9399-100,Nike Air Force 1 Mid React,Summit White/White/NightshadeStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/226441db-e01c-44d3-b595-4156ca6885c5/air-force-1-mid-react-shoes-HlVLjS.png",The Koston Blazer takes a heritage design and tailors it to the needs of the modern skateboarder. This version adds a few surf-inspired details like a stitched upper reminiscent of fish scales and metallic blue details that pay homage to ocean life.,₹ 12 34712 995,https://www.nike.com/in/t/air-force-1-mid-react-shoes-HlVLjS/DQ1872-101
DO9399-100,Nike Zoom Mercurial Superfly 9 Elite KM FG,Summit White/White/NightshadeStyle,Firm-Ground Football Boot,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/f12655e6-ee47-4f7e-a6a1-95bfcb115221/zoom-mercurial-superfly-9-elite-km-fg-football-boot-RbvQKW.png",The Koston Blazer takes a heritage design and tailors it to the needs of the modern skateboarder. This version adds a few surf-inspired details like a stitched upper reminiscent of fish scales and metallic blue details that pay homage to ocean life.,₹ 22 79723 995,https://www.nike.com/in/t/zoom-mercurial-superfly-9-elite-km-fg-football-boot-RbvQKW/DO9342-694
DM0032-800,Nike ACG Lowcate,Safety Orange/Black/White/University GoldStyle,Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/9ce118d1-e161-413d-a247-4ce1a7eede35/acg-lowcate-shoes-HjWrQ6.png",Let your attitude have the edge with flame-like caging that adds heat to the streets while airy mesh keeps you cool. The Nike Air Max Plus gives you a tuned Nike Air experience that offers premium stability and unbelievable cushioning.,₹ 9 2079 695,https://www.nike.com/in/t/acg-lowcate-shoes-HjWrQ6/DM8019-001
DM8553-300,LeBron 19,Barely Green/Barely Green/Sail/Boarder BlueStyle,Basketball Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/f43cc86d-2760-4795-83a5-4d744e02e826/lebron-19-basketball-shoes-t8kzPM.png","With its minimalist look and classic materials, the Nike SB Blazer Court Mid Premium updates the retro hoops vibe for skating. Its reinforced ollie zone and flexible, grippy rubber help it last through your toughest sessions. The canvas upper with an ink stain Swoosh effect adds classic workwear appeal.",₹ 17 75718 695,https://www.nike.com/in/t/lebron-19-basketball-shoes-t8kzPM/DH8459-900
DQ5015-063,Nike ACG Air Mada,Dark Grey Heather/Wolf Grey/Smoke Grey/Off-NoirStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/da65ac98-89b0-43a0-99a5-0d03000471ff/acg-air-mada-shoes-fNjmJd.png","Created for the hardwood but taken to the streets, our classic Dunk Low returns with crisp overlays and throwback Nike graphics. This basketball icon channels '90s vibes with a mix of tricot and jersey in the upper that's soft, relaxed and durable. Modern footwear technology helps bring the comfort into the 21st century.",₹ 12 34712 995,https://www.nike.com/in/t/acg-air-mada-shoes-fNjmJd/DM3004-002
DM0180-600,Nike Air Force 1 Mid QS,Burgundy Crush/Light Chocolate/Coconut Milk/SailStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/e776b31d-d1f3-4e91-8b8c-3879f06a191a/air-force-1-mid-qs-shoes-Bxtdl9.png","Staying true to the timeless athletics style you love, the Nike Waffle Trainer 2 brings you the original look of heritage Nike running shoes. Equipped with the iconic Waffle outsole, throwback Swoosh logo and old-school suede accents, it's a true blast from the past.",₹ 13 29713 995,https://www.nike.com/in/t/air-force-1-mid-qs-shoes-Bxtdl9/DQ3505-100
DM0573-101,Nike SB Zoom Blazer Mid EK,Sail/Barely Volt/Ghost Green/BlackStyle,Skate Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/e9ad2e9b-30a0-4536-858b-6a4c1f04eb1c/sb-zoom-blazer-mid-ek-skate-shoes-rK3Bmc.png","From hoops staple to urban street legend, the Nike AF-1 React takes another step forward into shoe iconography. Amplified features from the outsole to the branding add dramatic expression to the storied look while Nike React tech assists with a smooth ride. Stand out to fit in.",₹ 8 0678 495,https://www.nike.com/in/t/sb-zoom-blazer-mid-ek-skate-shoes-rK3Bmc/DO9399-100
DO9342-694,Nike SB Zoom Blazer Mid PRM,Dark Beetroot/University Blue/Vivid Purple/Metallic Vivid GoldStyle,Skate Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ff63aac1-44d5-41ee-b4be-2a5ba2b6b3a4/sb-zoom-blazer-mid-prm-skate-shoes-LJH748.png","Kylian Mbappé's explosiveness, plus his twitchy change of direction, puts him firmly in the world class of finishers. With nods to his heritage, this boot is made to help you play just like KM—with blinding pace and purpose. We added a Zoom Air unit, made specifically for football, and grippy texture up top for exceptional touch, so you can dominate in the waning minutes of a match—when it matters most.",₹ 8 2578 695,https://www.nike.com/in/t/sb-zoom-blazer-mid-prm-skate-shoes-LJH748/DR9087-700
DQ3505-100,Jordan Air 200E,White/Oil Green/Sail/Total OrangeStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/6ace8d27-429f-4fc3-ac71-45f42d5bbf43/jordan-air-200e-shoes-RJ2RrL.png","Open the box and transport yourself. Inspired by bringing elements of the outdoors inside and vice versa, this rendition of the hoops original celebrates those things we can't do without. Swoosh characters on the tongue and a sleek finish put a fresh spin on what you know best",₹ 11 39711 995,https://www.nike.com/in/t/jordan-air-200e-shoes-RJ2RrL/DC9836-808
DX3311-100,Nike ACG Moc 3.5,White/Wolf Grey/Anthracite/Gorge GreenStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/be90587a-e044-4466-a8c9-2baad3d6ecbe/acg-moc-3-5-shoes-KlxtWL.png","Legendary Air gets lifted. Nike's 1st lifestyle Air Max brings you style, comfort and 270 degrees of Air to showcase one of our greatest innovations yet. Add a lightweight, airy upper and low-cut collar and you've got the perfect go-to kicks for everyday fun.",₹ 8 0678 495,https://www.nike.com/in/t/acg-moc-3-5-shoes-KlxtWL/DO9333-300
DV2149-800,Nike Air Max Plus,Team Orange/Gorge Green/Sail/BlackStyle,Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/5ef51823-5a3d-406f-a652-f0d879d9bc0e/air-max-plus-shoes-04K813.png","Avoiding injury is crucial whether you're tackling a 20-miler in the middle of marathon prep or stockpiling Tempo Runs together. Specifically designed to offset the attrition of your toughest trainings, these shoes boast a stack of mattress-like cushioning to help you stay on your feet today, tomorrow and beyond. An unbelievable sense of springy propulsion entices you into taking another stride (and then another) for responsive comfort that lets you focus on your run—not the potential repercussions.",₹ 14 24714 995,https://www.nike.com/in/t/air-max-plus-shoes-04K813/DM0032-800
DX2942-100,Nike Air Max 270,White/University Gold/Volt/University BlueStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/3c20bb9e-48d2-44e4-bb2a-abe502b11b50/air-max-270-shoes-s1JpCx.png","Take your match-winning style off the court with these tennis-inspired slides. Built to feel good all day, these use soft French terry for plush comfort and a rugged tread pattern to give you traction on a variety of surfaces. Step in, cinch them closed and get going.",₹ 13 29713 995,https://www.nike.com/in/t/air-max-270-shoes-s1JpCx/DX3311-100
DX3175-001,Nike Waffle Trainer 2 SE,Black/Black/White/BlackStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/346bf30f-dfa9-408f-9a5c-807adcf921c2/waffle-trainer-2-se-shoes-gm2RN7.png","With a nod to tennis culture, the NikeCourt Legacy reinvents a classic with a touch of streetwear style. Made from durable canvas, these kicks feature heritage details and a design that nods to those that seek to push beyond their boundaries in sport and fashion.",₹ 8 2578 695,https://www.nike.com/in/t/waffle-trainer-2-se-shoes-gm2RN7/DM0180-600
DQ5132-444,NikeCourt Legacy,Celestine Blue/Celestine Blue/White/Celestine BlueStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/14f1fedd-9334-4af3-81c7-85b02710500b/nikecourt-legacy-shoes-NRc9Qb.png","With its minimal look and classic materials, the Nike SB Blazer Court Mid PRM uses an overspray dye method that is designed to waste less water. Bringing a retro court vibe to the street, its reinforced ollie zone and flexible, grippy rubber help it last through your toughest sessions.",₹ 5 9776 295,https://www.nike.com/in/t/nikecourt-legacy-shoes-NRc9Qb/DX3175-001
DH0832-660,Nike ZoomX Invincible Run Flyknit 2,Infrared 23/Black/White/Infrared 23Style,Men's Road Running Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/83a07b66-5835-4895-93ba-e0e5bd215ac9/zoomx-invincible-run-flyknit-2-road-running-shoes-QZ3ql0.png","From the perimeter to the hoop, take the court with confidence. This is one of the lightest Air Jordan game shoes to date, with a minimal but durable leno-weave upper reinforced with tough plastic details. Meanwhile, Zoom Air cushioning delivers energy return and elite responsiveness. The game asks for everything—now you have the shoe to match.",₹ 16 14716 995,https://www.nike.com/in/t/zoomx-invincible-run-flyknit-2-road-running-shoes-QZ3ql0/DV2149-800
CN2873-101,PG 6 EP,White/Summit White/Vast Grey/WhiteStyle,Basketball Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/2d484182-8596-4d88-aa63-3d594d010d4a/pg-6-ep-basketball-shoes-9KkDtr.png","The legend lives on in the Nike Air Force 1 '07 Craft—a modern take on the iconic AF-1 with new details like fresh graphics on the tongue and heel. Crisp leather, brushed suede and exposed stitching on the upper add texture and depth while the new plush liner feels soft and comfortable. Its redesigned shape returns to OG roots, adding heritage style.",₹ 9 2079 695,https://www.nike.com/in/t/pg-6-ep-basketball-shoes-9KkDtr/DH8447-100
DQ5499-100,Nike SB Blazer Court Mid PRM,Light Stone/Mineral SlateStyle,Skate Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ce7c706e-2bb2-4bc9-927a-121525552f73/sb-blazer-court-mid-prm-skate-shoes-wMFsMv.png","Go up, down, around and through with these nature-ready shoes. The rugged outsole and tough materials (echoing classic '90s ACG gear) deliver one part adventure and one part classic outdoors style. Built for whatever you throw at them—the Nike Air Mada.",₹ 7 1177 495,https://www.nike.com/in/t/sb-blazer-court-mid-prm-skate-shoes-wMFsMv/DQ5132-444
DR9087-700,Nike x ACRONYM® Blazer Low,Lemon Wash/Lemon Wash/White/Lemon WashStyle,Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/65acd5d1-584b-4753-8c8f-ca2b5dce8f8e/acronym-blazer-low-shoes-CgxHLR.png","The SB Zoom Blazer Mid PRM tailors iconic hoops style to the needs of the modern skater. Praised for its classic simplicity and comfort, it now uses an overspray dye method that is designed to waste less water. Plush mid-cut collar, tacky rubber for flexible grip and a durable design make it your no-brainer for long skate days.",₹ 11 86712 495,https://www.nike.com/in/t/acronym-blazer-low-shoes-CgxHLR/DN2067-600
DM8019-001,Nike Phantom GT2 Elite FG,Wolf Grey/Indigo Burst/Photon Dust/Bright CrimsonStyle,Firm-Ground Football Boot,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/20addac2-8709-40a8-bee3-1a9151a8aa0d/phantom-gt2-elite-fg-football-boot-wRNH0g.png","From streets to parks to trails, build up the miles in these city-to-adventure shoes. Designed and tested in the rugged Pacific Northwest, the mixed-material upper pairs durability with easy styling. A rubber outsole with a heavy-duty, tuned lug pattern grips slick and rocky terrain, so you can go up, down, through and around.",₹ 20 89721 995,https://www.nike.com/in/t/phantom-gt2-elite-fg-football-boot-wRNH0g/CZ9890-001
DX3276-133,Nike Waffle One SE,Sail/Black/University Red/University RedStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/fd3ca7bf-ba5b-43cb-b66d-a1f763e85c68/waffle-one-se-shoes-wtgBSd.png","As part of our Mercado collection, this special-edition Air Max 90 draws inspiration from '90s style in Mexico City. It adds contrasting, retro-inspired colours to a signature silhouette made from premium leather and woven textiles. Lace up and feel the legacy.",₹ 9 2079 695,https://www.nike.com/in/t/waffle-one-se-shoes-wtgBSd/DX3282-133
DC8751-800,Nike Asuna 2,Orange/Black/White/OrangeStyle,Men's Slides,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/471bdd09-97cb-4d1c-b26c-c0f24c1d53e0/asuna-2-slides-k0pWzp.png","Don't worry about the shift from sunny days to winter months in the Nike Air Presto Mid Utility. Crafted with stretchy fabric on the upper that's designed to help you stay dry, it delivers extra toughness. Its warm liner keeps that favourite T-shirt comfort you know.",₹ 3 5073 695,https://www.nike.com/in/t/asuna-2-slides-k0pWzp/DX2942-100
DX2670-001,Nike Air Force 1 High '07 Premium,Grey Fog/Coconut Milk/Reflect Silver/Pink FoamStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/5e69f4da-ff37-4f8b-a608-5837713f11dc/air-force-1-high-07-shoes-XJtdVt.png","The classic is back. Taking inspiration from the human body and '90s athletics aesthetic, the Nike Air Max 95 mixes unbelievable comfort with head-turning style. The iconic raised side panels feature a rich mixture of premium materials while visible Air in the heel and forefoot cushions your every step.",₹ 11 29711 895,https://www.nike.com/in/t/air-force-1-high-07-shoes-XJtdVt/DV1015-437
DH8447-100,Nike Air Max 95,White/Black/Thunder Blue/Crimson BlissStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/cb39603f-bd47-42fb-9956-f28033c1c4bb/air-max-95-shoes-b0TSJl.png","Paul George does it all on the court, comfortably. He can take it to the hole, drive and dish, catch and shoot—always smooth, frequently devastating. Made from plush materials, his signature PG 6 EP is designed to feel light and buoyant, like you're walking on clouds.",₹ 16 14716 995,https://www.nike.com/in/t/air-max-95-shoes-b0TSJl/DX2670-001
DX3311-100,Air Jordan XXXVI Low PF,White/Wolf Grey/Anthracite/Gorge GreenStyle,Men's Basketball Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/2e0b7581-aad0-4548-b2be-f504536dda28/air-jordan-xxxvi-low-pf-basketball-shoes-WWGCpF.png","Legendary Air gets lifted. Nike's 1st lifestyle Air Max brings you style, comfort and 270 degrees of Air to showcase one of our greatest innovations yet. Add a lightweight, airy upper and low-cut collar and you've got the perfect go-to kicks for everyday fun.",₹ 15 47716 295,https://www.nike.com/in/t/air-jordan-xxxvi-low-pf-basketball-shoes-WWGCpF/DH0832-660
DV1034-010,Nike Air Force 1 '07 Craft,Black/Dark Sulphur/White/Chlorine BlueStyle,Men's Shoe,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/3e689630-e1ca-4e35-b08c-6f32e9afb14d/air-force-1-07-craft-shoe-RxBngv.png","Our lightest racing shoe, the Nike ZoomX Streakfly is all about the speed you need to take on the competition in a mile, 5K or 10K race. Low profile with sleek details, it feels like it disappears on your foot to help you better connect with the road on the way to your personal best. Pops of bright colour add a fun refresh, so you can turn heads at the finishing line.",₹ 9 77710 295,https://www.nike.com/in/t/air-force-1-07-craft-shoe-RxBngv/CN2873-101
CD4165-112,Nike Air Max Dawn,White/Photon Dust/Game RoyalStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/c6cf6d50-ebfb-49ca-aba2-109282f8f15d/air-max-dawn-shoe-VbDN84.png","Inspired by the Nike Air Max 90, the Nike Air Max Excee is a celebration of a classic through a new lens. Elongated lines and distorted proportions on the upper bring the '90s look you love into a new, modern space.",₹ 10 25710 795,https://www.nike.com/in/t/air-max-dawn-shoe-VbDN84/DM0013-400
DX3282-133,Nike Air Presto Mid Utility,Sail/Purple Smoke/Alligator/BlackStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/700d4d8a-2285-42d6-ad55-03a5114c5beb/air-presto-mid-utility-shoes-mkHX2h.png","Bringing a new look to the Waffle franchise, the Nike Waffle One balances everything you love about heritage Nike running with fresh innovation. A plastic heel clip brings energy while a mixture of transparent mesh and retro suede add texture and depth. The Waffle outsole provides a level of support and traction you have to feel to believe.",₹ 12 81713 495,https://www.nike.com/in/t/air-presto-mid-utility-shoes-mkHX2h/DC8751-800
